"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-15","2011","12","15","","9,3","","2,5","","5,9","","12,1","","0,0","","","M","","M","11,0","","","","17","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-16","2011","12","16","","9,0","","-3,6","","2,7","","15,3","","0,0","","","M","","M","2,0","","","","28","","70",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-17","2011","12","17","","-3,6","","-16,0","","-9,8","","27,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-18","2011","12","18","","-6,8","","-17,8","","-12,3","","30,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-19","2011","12","19","","2,8","","-9,2","","-3,2","","21,2","","0,0","","","M","","M","2,6","","","","19","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-20","2011","12","20","","-1,0","","-8,6","","-4,8","","22,8","","0,0","","","M","","M","0,0","","","","35","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-21","2011","12","21","","4,6","","-5,8","","-0,6","","18,6","","0,0","","","M","","M","6,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-22","2011","12","22","","4,1","","-0,7","","1,7","","16,3","","0,0","","","M","","M","1,6","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-23","2011","12","23","","0,7","","-14,0","","-6,7","","24,7","","0,0","","","M","","M","5,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-24","2011","12","24","","-11,7","","-19,0","","-15,4","","33,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-25","2011","12","25","","-0,5","","-14,7","","-7,6","","25,6","","0,0","","","M","","M","4,8","","","","18","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-26","2011","12","26","","-0,5","","-5,5","","-3,0","","21,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-27","2011","12","27","","5,8","","-2,6","","1,6","","16,4","","0,0","","","M","","M","8,8","","","","14","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-28","2011","12","28","","5,9","","-14,8","","-4,5","","22,5","","0,0","","","M","","M","5,1","","","","28","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-29","2011","12","29","","-11,0","","-20,6","","-15,8","","33,8","","0,0","","","M","","M","0,0","","","","27","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-30","2011","12","30","","-2,9","","-21,5","","-12,2","","30,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2011-12-31","2011","12","31","","4,5","","-4,8","","-0,2","","18,2","","0,0","","","M","","M","1,2","","","","","","<31",""
